;;TEST RADIUS: Mon Jan 24 23:21:10 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj10EE8HMMetricE],[8HMMetric, ]
sname,MADI,dim,dbSize,collection, nQueries,radius,nfound,aveNfound,radiusSum,Pivot,Partition,NNodesVistd,NDistCalls,btime,stime,stime_n1000
CMT,100,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,44,62,3100
CMT,100,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,44,62,3100
CMT,200,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,200,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,45,59,2950
CMT,200,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,200,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,200,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,200,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,200,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,200,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,200,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,45,59,2950
CMT,200,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,200,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,45,59,2950
CMT,300,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,300,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,300,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,300,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,300,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,300,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,45,63,3150
CMT,300,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,400,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,45,63,3150
CMT,400,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,400,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,400,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,400,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,45,64,3200
CMT,400,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,400,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,400,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,400,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,400,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,400,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,500,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,500,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,500,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,46,59,2950
CMT,500,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,500,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,500,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,500,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
;;TEST RADIUS: Wed Jan 26 03:25:49 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj50EE8HMMetricE],[8HMMetric, ]
sname,MADI,dim,dbSize,collection, nQueries,radius,nfound,aveNfound,radiusSum,Pivot,Partition,NNodesVistd,NDistCalls,btime,stime,stime_n1000
CMT,10,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,47,60,3000
CMT,10,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,47,60,3000
CMT,10,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,47,60,3000
CMT,10,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,47,59,2950
CMT,10,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,47,59,2950
CMT,10,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,47,60,3000
CMT,10,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,47,61,3050
CMT,10,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,47,59,2950
CMT,10,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,47,59,2950
CMT,10,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,47,61,3050
CMT,10,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,47,60,3000
CMT,100,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,100,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,46,63,3150
CMT,100,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,100,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,200,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,200,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,200,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,200,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,200,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,200,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,200,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,200,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,46,58,2900
CMT,200,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,46,59,2950
CMT,200,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,200,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,300,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,300,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,300,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,45,62,3100
CMT,300,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,45,61,3050
CMT,300,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,45,60,3000
CMT,400,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,400,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,400,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,400,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,400,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,400,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,400,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,400,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,46,62,3100
CMT,400,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,400,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,400,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,1,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,500,50,2000,F,20,2,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,3,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,500,50,2000,F,20,4,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,5,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,6,40000,2000,0,RAN,BOM,2000,2000,46,58,2900
CMT,500,50,2000,F,20,7,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,8,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,9,40000,2000,0,RAN,BOM,2000,2000,46,61,3050
CMT,500,50,2000,F,20,10,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
CMT,500,50,2000,F,20,11,40000,2000,0,RAN,BOM,2000,2000,46,60,3000
;;TEST RADIUS: Wed Jan 26 03:27:29 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj50EE8HMMetricE],[8HMMetric, ]
sname,MADI,dim,dbSize,collection, nQueries,radius,nfound,aveNfound,radiusSum,Pivot,Partition,NNodesVistd,NDistCalls,btime,stime,stime_n1000
CMT,10,50,2000,F,2000,1,4000000,2000,0,RAN,BOM,2000,2000,47,6085,3042.5
;;TEST RADIUS: Wed Jan 26 03:29:00 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj50EE8HMMetricE],[8HMMetric, ]
sname,MADI,dim,dbSize,collection, nQueries,radius,nfound,aveNfound,radiusSum,Pivot,Partition,NNodesVistd,NDistCalls,btime,stime,stime_n1000
CMT,10,50,20000,F,2000,1,40000000,20000,0,RAN,BOM,20000,20000,675,81575,40787.5
CMT,10,50,20000,F,2000,2,40000000,20000,0,RAN,BOM,20000,20000,675,80180,40090
CMT,10,50,20000,F,2000,3,40000000,20000,0,RAN,BOM,20000,20000,675,78630,39315
CMT,10,50,20000,F,2000,4,40000000,20000,0,RAN,BOM,20000,20000,675,78104,39052
CMT,10,50,20000,F,2000,5,40000000,20000,0,RAN,BOM,20000,20000,675,78289,39144.5
CMT,10,50,20000,F,2000,6,40000000,20000,0,RAN,BOM,20000,20000,675,77015,38507.5
CMT,10,50,20000,F,2000,7,40000000,20000,0,RAN,BOM,20000,20000,675,77344,38672
CMT,10,50,20000,F,2000,8,40000000,20000,0,RAN,BOM,20000,20000,675,79620,39810
CMT,10,50,20000,F,2000,9,40000000,20000,0,RAN,BOM,20000,20000,675,79523,39761.5
CMT,10,50,20000,F,2000,10,40000000,20000,0,RAN,BOM,20000,20000,675,78209,39104.5
CMT,10,50,20000,F,2000,11,40000000,20000,0,RAN,BOM,20000,20000,675,76875,38437.5
CMT,100,50,20000,F,2000,1,40000000,20000,0,RAN,BOM,20000,20000,687,83810,41905
CMT,100,50,20000,F,2000,2,40000000,20000,0,RAN,BOM,20000,20000,687,87578,43789
CMT,100,50,20000,F,2000,3,40000000,20000,0,RAN,BOM,20000,20000,687,90848,45424
CMT,100,50,20000,F,2000,4,40000000,20000,0,RAN,BOM,20000,20000,687,90050,45025
CMT,100,50,20000,F,2000,5,40000000,20000,0,RAN,BOM,20000,20000,687,89660,44830
CMT,100,50,20000,F,2000,6,40000000,20000,0,RAN,BOM,20000,20000,687,90053,45026.5
CMT,100,50,20000,F,2000,7,40000000,20000,0,RAN,BOM,20000,20000,687,88990,44495
CMT,100,50,20000,F,2000,8,40000000,20000,0,RAN,BOM,20000,20000,687,88853,44426.5
CMT,100,50,20000,F,2000,9,40000000,20000,0,RAN,BOM,20000,20000,687,88710,44355
CMT,100,50,20000,F,2000,10,40000000,20000,0,RAN,BOM,20000,20000,687,89397,44698.5
CMT,100,50,20000,F,2000,11,40000000,20000,0,RAN,BOM,20000,20000,687,89585,44792.5
CMT,200,50,20000,F,2000,1,40000000,20000,0,RAN,BOM,20000,20000,684,87283,43641.5
CMT,200,50,20000,F,2000,2,40000000,20000,0,RAN,BOM,20000,20000,684,91876,45938
CMT,200,50,20000,F,2000,3,40000000,20000,0,RAN,BOM,20000,20000,684,90369,45184.5
CMT,200,50,20000,F,2000,4,40000000,20000,0,RAN,BOM,20000,20000,684,94513,47256.5
CMT,200,50,20000,F,2000,5,40000000,20000,0,RAN,BOM,20000,20000,684,90216,45108
CMT,200,50,20000,F,2000,6,40000000,20000,0,RAN,BOM,20000,20000,684,95427,47713.5
CMT,200,50,20000,F,2000,7,40000000,20000,0,RAN,BOM,20000,20000,684,91708,45854
CMT,200,50,20000,F,2000,8,40000000,20000,0,RAN,BOM,20000,20000,684,90755,45377.5
CMT,200,50,20000,F,2000,9,40000000,20000,0,RAN,BOM,20000,20000,684,86616,43308
CMT,200,50,20000,F,2000,10,40000000,20000,0,RAN,BOM,20000,20000,684,88400,44200
CMT,200,50,20000,F,2000,11,40000000,20000,0,RAN,BOM,20000,20000,684,88388,44194
CMT,300,50,20000,F,2000,1,40000000,20000,0,RAN,BOM,20000,20000,691,89892,44946
CMT,300,50,20000,F,2000,2,40000000,20000,0,RAN,BOM,20000,20000,691,93417,46708.5
CMT,300,50,20000,F,2000,3,40000000,20000,0,RAN,BOM,20000,20000,691,94459,47229.5
CMT,300,50,20000,F,2000,4,40000000,20000,0,RAN,BOM,20000,20000,691,93583,46791.5
CMT,300,50,20000,F,2000,5,40000000,20000,0,RAN,BOM,20000,20000,691,86073,43036.5
CMT,300,50,20000,F,2000,6,40000000,20000,0,RAN,BOM,20000,20000,691,86794,43397
CMT,300,50,20000,F,2000,7,40000000,20000,0,RAN,BOM,20000,20000,691,87044,43522
CMT,300,50,20000,F,2000,8,40000000,20000,0,RAN,BOM,20000,20000,691,85472,42736
CMT,300,50,20000,F,2000,9,40000000,20000,0,RAN,BOM,20000,20000,691,86312,43156
CMT,300,50,20000,F,2000,10,40000000,20000,0,RAN,BOM,20000,20000,691,86600,43300
CMT,300,50,20000,F,2000,11,40000000,20000,0,RAN,BOM,20000,20000,691,85011,42505.5
CMT,400,50,20000,F,2000,1,40000000,20000,0,RAN,BOM,20000,20000,688,84430,42215
CMT,400,50,20000,F,2000,2,40000000,20000,0,RAN,BOM,20000,20000,688,85220,42610
CMT,400,50,20000,F,2000,3,40000000,20000,0,RAN,BOM,20000,20000,688,85694,42847
CMT,400,50,20000,F,2000,4,40000000,20000,0,RAN,BOM,20000,20000,688,88684,44342
CMT,400,50,20000,F,2000,5,40000000,20000,0,RAN,BOM,20000,20000,688,88969,44484.5
CMT,400,50,20000,F,2000,6,40000000,20000,0,RAN,BOM,20000,20000,688,85994,42997
CMT,400,50,20000,F,2000,7,40000000,20000,0,RAN,BOM,20000,20000,688,84787,42393.5
CMT,400,50,20000,F,2000,8,40000000,20000,0,RAN,BOM,20000,20000,688,84821,42410.5
CMT,400,50,20000,F,2000,9,40000000,20000,0,RAN,BOM,20000,20000,688,85061,42530.5
CMT,400,50,20000,F,2000,10,40000000,20000,0,RAN,BOM,20000,20000,688,87928,43964
CMT,400,50,20000,F,2000,11,40000000,20000,0,RAN,BOM,20000,20000,688,89727,44863.5
CMT,500,50,20000,F,2000,1,40000000,20000,0,RAN,BOM,20000,20000,735,89892,44946
CMT,500,50,20000,F,2000,2,40000000,20000,0,RAN,BOM,20000,20000,735,87342,43671
CMT,500,50,20000,F,2000,3,40000000,20000,0,RAN,BOM,20000,20000,735,86818,43409
CMT,500,50,20000,F,2000,4,40000000,20000,0,RAN,BOM,20000,20000,735,84837,42418.5
CMT,500,50,20000,F,2000,5,40000000,20000,0,RAN,BOM,20000,20000,735,86953,43476.5
CMT,500,50,20000,F,2000,6,40000000,20000,0,RAN,BOM,20000,20000,735,91490,45745
CMT,500,50,20000,F,2000,7,40000000,20000,0,RAN,BOM,20000,20000,735,93339,46669.5
CMT,500,50,20000,F,2000,8,40000000,20000,0,RAN,BOM,20000,20000,735,88046,44023
CMT,500,50,20000,F,2000,9,40000000,20000,0,RAN,BOM,20000,20000,735,89082,44541
CMT,500,50,20000,F,2000,10,40000000,20000,0,RAN,BOM,20000,20000,735,86239,43119.5
CMT,500,50,20000,F,2000,11,40000000,20000,0,RAN,BOM,20000,20000,735,85396,42698
